loan_id,borrower_id,loan_amount,tenure_months,interest_rate,status,default_label
3404,123,281292.53,18,13.12,Closed,0
3405,4794,121948.65,6,16.85,Closed,1
3406,250,140430.12,36,13.72,Closed,0
3407,2361,119868.28,24,15.12,Active,0
3408,1945,125282.16,18,8.27,Closed,0
3409,4880,126347.54,18,11.47,Closed,0
3410,4927,344893.47,12,11.68,Closed,0
3411,4165,200643.62,36,8.78,Active,1
3412,4160,60592.73,12,14.64,Closed,0
3413,3594,275656.32,18,11.0,Closed,1
3414,4069,224921.49,24,10.72,Active,0
3415,3031,311084.24,18,16.79,Active,0
3416,1034,309865.98,12,13.14,Active,1
3417,2364,118518.56,36,16.12,Active,0
3418,3953,124972.94,36,12.7,Active,0
3419,140,71573.42,24,8.62,Closed,1
3420,2712,31809.33,18,14.0,Closed,0
3421,4485,144959.75,18,13.69,Closed,0
3422,3784,226940.91,18,17.22,Active,1
3423,3575,80929.03,24,9.33,Closed,1
3424,3456,74928.88,24,9.17,Closed,0
3425,2983,202994.6,36,10.21,Active,0
3426,1383,180391.62,24,12.31,Closed,0
3427,171,285308.63,24,11.01,Active,0
3428,1254,129441.15,24,9.48,Closed,0
3429,3255,247416.79,18,9.97,Active,0
3430,2319,45564.33,18,17.48,Active,1
3431,2264,179965.77,6,12.96,Active,0
3432,458,287523.25,18,10.83,Closed,0
3433,2756,94517.1,36,10.41,Closed,0
3434,2894,124685.32,18,14.22,Closed,1
3435,2979,127293.93,24,16.01,Active,1
3436,3474,185596.14,36,17.56,Active,0
3437,1668,293525.22,18,15.94,Closed,0
3438,3397,267901.48,24,13.09,Closed,0
3439,64,72584.86,18,17.89,Active,1
3440,246,117318.7,36,12.17,Active,0
3441,2407,102450.87,12,8.79,Active,0
3442,3036,250792.22,18,14.8,Closed,0
3443,1300,230644.91,6,14.26,Closed,0
3444,4777,131725.07,12,10.23,Closed,0
3445,379,168808.16,36,14.82,Active,0
3446,562,202105.16,24,8.36,Closed,0
3447,201,214523.74,6,8.33,Closed,0
3448,4521,88744.22,12,13.97,Active,0
3449,885,326231.01,18,16.41,Active,0
3450,359,261156.39,12,12.06,Active,1
3451,271,137294.55,36,15.08,Active,0
3452,1779,75235.12,36,12.33,Closed,0
3453,4813,215778.69,6,9.85,Active,0
3454,1935,145374.1,36,13.61,Closed,0
3455,4250,94804.9,12,17.44,Active,0
3456,4585,65034.91,36,14.15,Closed,1
3457,2322,125136.06,24,13.2,Closed,0
3458,3710,141164.15,24,12.04,Closed,0
3459,1107,270026.1,6,13.44,Closed,1
3460,4199,171524.32,6,9.86,Active,0
3461,3316,279614.83,24,10.92,Closed,0
3462,1220,61645.42,24,11.07,Active,0
3463,2111,203996.63,24,14.48,Active,0
3464,1364,151622.49,24,13.99,Closed,1
3465,3330,300000.98,12,12.42,Closed,0
3466,4246,275156.42,6,14.83,Closed,0
3467,3635,326571.84,18,10.73,Active,0
3468,2549,195633.62,24,13.26,Active,0
3469,2507,65179.41,18,11.84,Active,0
3470,4662,57133.44,36,15.03,Active,0
3471,753,283423.84,18,11.3,Closed,0
3472,3305,237489.71,18,14.54,Active,0
3473,2287,124341.25,6,17.42,Closed,0
3474,4779,292547.62,6,16.47,Closed,0
3475,2198,147956.53,36,11.89,Closed,0
3476,4255,71370.49,6,17.59,Active,0
3477,4406,292072.76,12,16.4,Active,0
3478,1991,134792.81,12,10.66,Closed,1
3479,1126,125180.9,12,17.03,Active,0
3480,3832,59840.25,12,10.3,Closed,0
3481,437,254846.21,24,14.75,Active,0
3482,1670,170506.13,36,12.14,Closed,1
3483,4267,29507.5,18,12.96,Active,0
3484,422,222456.78,18,15.87,Closed,0
3485,4786,157719.12,24,14.86,Closed,0
3486,3682,259367.11,24,14.52,Closed,0
3487,3772,148106.05,36,11.85,Active,1
3488,444,147188.0,18,11.37,Active,0
3489,3241,147606.99,24,14.52,Closed,0
3490,2093,226747.5,36,10.64,Closed,0
3491,1837,158244.0,12,12.67,Closed,1
3492,3368,20848.38,6,10.55,Closed,0
3493,2910,178263.75,12,16.83,Closed,0
3494,1455,123338.89,6,8.61,Active,0
3495,720,41411.6,36,12.31,Closed,0
3496,3735,231611.11,6,16.65,Active,0
3497,416,178214.77,12,11.26,Active,0
3498,4683,107917.13,36,11.48,Active,0
3499,2788,313638.23,24,11.74,Active,0
3500,1929,200885.24,12,11.17,Closed,0
3501,407,218502.69,36,8.88,Closed,0
3502,1537,37243.75,12,16.33,Closed,0
3503,3468,269961.05,24,15.1,Active,0
3504,1526,127869.73,24,14.72,Active,1
3505,2287,117980.97,12,10.07,Active,0
3506,13,157628.21,24,8.41,Active,0
3507,4023,54708.47,6,8.38,Active,1
3508,1040,91542.69,36,8.82,Closed,0
3509,2864,230273.99,24,17.0,Closed,1
3510,4755,229022.46,24,11.62,Active,0
3511,2735,221167.12,12,12.73,Active,0
3512,2879,30295.87,36,14.2,Active,0
3513,927,108266.48,18,10.16,Active,0
3514,367,227222.97,18,17.42,Active,1
3515,3965,254340.06,24,15.32,Closed,0
3516,1012,273232.53,12,8.4,Active,0
3517,89,84236.37,36,15.51,Active,0
3518,891,139783.39,24,13.5,Closed,0
3519,2356,53292.99,18,16.04,Active,0
3520,3768,128300.83,6,10.83,Closed,0
3521,1960,280851.03,12,8.44,Active,0
3522,678,161646.64,36,9.26,Closed,0
3523,2040,255813.86,6,9.8,Closed,0
3524,3369,244731.77,18,11.98,Active,1
3525,1438,142406.88,12,10.01,Active,0
3526,3391,297800.13,18,11.4,Active,0
3527,3429,263609.64,12,10.51,Closed,0
3528,2718,169213.47,18,9.5,Closed,0
3529,1138,70191.28,6,14.74,Closed,1
3530,3876,277127.81,6,9.44,Closed,0
3531,924,35987.22,6,8.08,Closed,0
3532,3577,30912.95,36,12.87,Closed,1
3533,4744,228663.25,6,11.19,Active,1
3534,582,203045.84,12,8.83,Active,0
3535,3139,244036.29,24,16.7,Active,1
3536,1477,317973.07,12,11.65,Active,0
3537,4706,80615.56,12,15.6,Active,0
3538,137,218823.55,18,10.73,Closed,0
3539,4774,96625.05,18,17.68,Closed,0
3540,2711,77204.45,24,16.18,Closed,0
3541,4766,273570.24,18,9.88,Active,0
3542,4326,111514.54,12,8.32,Closed,0
3543,1448,254712.32,24,14.83,Closed,1
3544,4329,257385.44,18,14.28,Closed,0
3545,905,200012.03,36,8.25,Active,1
3546,2496,238658.83,6,16.56,Active,1
3547,2646,310077.43,18,13.44,Active,0
3548,2590,234634.46,6,8.5,Active,0
3549,1560,56968.03,18,11.91,Closed,0
3550,2031,149072.31,12,17.81,Active,1
3551,1951,93979.39,6,11.16,Closed,1
3552,2480,69947.65,12,12.65,Active,1
3553,24,123165.67,36,16.2,Closed,0
3554,980,277866.56,24,15.71,Closed,0
3555,1912,174668.57,24,17.29,Active,0
3556,1202,249660.15,6,15.86,Active,0
3557,2209,165540.33,24,8.61,Active,0
3558,2794,79869.73,36,9.7,Active,1
3559,1739,160509.15,36,15.45,Active,1
3560,3679,179533.16,36,11.74,Active,0
3561,3720,106931.07,24,14.05,Closed,1
3562,302,106955.51,18,14.04,Closed,0
3563,1940,289612.24,36,10.39,Active,0
3564,469,123548.81,18,15.21,Active,1
3565,3101,357513.98,36,15.69,Active,0
3566,2027,143993.06,6,12.88,Active,1
3567,3079,236164.12,18,14.44,Active,1
3568,4253,78630.22,36,15.13,Closed,0
3569,2458,65004.76,6,11.86,Closed,1
3570,2908,97073.48,12,17.79,Closed,0
3571,4678,329684.78,12,17.31,Closed,0
3572,3827,218446.59,6,14.64,Closed,0
3573,3021,264642.73,6,13.77,Closed,0
3574,1474,46064.5,6,12.69,Closed,0
3575,3485,188818.22,12,14.53,Active,0
3576,3688,154379.86,6,13.81,Active,1
3577,3365,88710.2,6,15.6,Closed,1
3578,532,52918.67,6,13.61,Active,0
3579,963,293422.81,6,17.9,Active,1
3580,3572,241618.39,6,13.88,Active,0
3581,4830,223370.1,18,16.44,Active,0
3582,4553,136822.29,6,14.54,Active,0
3583,402,117671.27,12,17.95,Closed,0
3584,3328,170068.17,12,13.27,Closed,0
3585,4292,10000.0,24,12.65,Closed,0
3586,4062,215366.52,6,8.85,Closed,0
3587,1099,204148.71,24,13.07,Active,0
3588,862,143092.38,36,11.36,Closed,0
3589,2507,70388.22,24,8.28,Closed,0
3590,3684,237864.25,12,14.36,Closed,0
3591,3198,45013.29,36,14.86,Active,0
3592,1224,261846.57,6,11.54,Active,0
3593,1677,175945.22,18,12.01,Closed,0
3594,2313,212278.81,36,15.82,Active,0
3595,2882,223206.53,6,8.49,Closed,0
3596,868,57821.7,24,12.67,Closed,1
3597,4301,75190.88,24,14.39,Active,0
3598,2975,215301.04,36,9.21,Active,0
3599,926,121888.22,24,15.27,Closed,1
3600,4175,280687.78,24,17.44,Closed,1
3601,4089,143388.58,24,14.07,Closed,1
3602,2729,73765.62,36,11.07,Active,0
3603,3055,304016.03,24,14.04,Closed,0
3604,1018,272279.41,12,11.51,Active,0
3605,658,275022.83,36,10.0,Closed,1
3606,2083,262951.92,24,14.4,Active,0
3607,1219,32021.16,24,16.1,Active,1
3608,4730,82470.98,6,13.69,Active,0
3609,1728,168308.6,18,10.39,Active,0
3610,1744,248728.18,6,10.45,Closed,0
3611,4562,80574.28,12,8.4,Closed,0
3612,4345,29187.79,12,13.16,Closed,0
3613,3064,264934.46,12,10.35,Closed,0
3614,1458,157121.41,24,14.9,Active,0
3615,1113,150522.93,36,14.76,Closed,0
3616,2078,73901.02,24,13.04,Active,0
3617,1527,280773.72,36,9.58,Active,0
3618,2379,31173.8,18,9.22,Active,0
3619,4675,85667.23,12,16.01,Active,0
3620,4744,218216.53,12,8.83,Closed,0
3621,4184,208196.91,24,11.36,Active,0
3622,2002,80470.38,36,14.51,Closed,0
3623,3060,112379.81,6,11.16,Closed,0
3624,4055,50753.24,24,15.81,Active,1
3625,3758,246484.26,18,10.04,Active,0
3626,2468,108105.78,12,11.02,Closed,0
3627,1691,319600.01,18,10.48,Active,1
3628,563,119160.52,18,12.95,Active,0
3629,4814,57694.6,12,17.0,Closed,0
3630,1294,119549.34,6,14.19,Active,0
3631,1541,41215.81,24,13.92,Closed,0
3632,3693,176595.33,18,17.92,Active,0
3633,2102,91778.74,12,9.99,Active,0
3634,3334,242564.79,36,11.78,Closed,0
3635,40,200109.18,36,13.37,Closed,0
3636,136,221658.57,24,13.73,Closed,1
3637,1867,82739.1,36,14.43,Closed,0
3638,2180,112126.66,6,8.6,Active,1
3639,129,143500.13,18,9.46,Closed,1
3640,4858,43603.36,24,10.6,Active,0
3641,2858,223063.82,18,16.41,Active,0
3642,940,106333.54,6,9.07,Active,0
3643,4137,207824.36,36,16.77,Closed,0
3644,931,281639.47,12,17.59,Active,0
3645,3029,177380.73,24,17.71,Closed,1
3646,1722,292734.69,36,11.07,Active,0
3647,826,87076.81,6,11.25,Closed,0
3648,308,191398.26,12,11.0,Closed,0
3649,3241,131073.58,6,14.43,Closed,0
3650,2346,168976.32,12,11.84,Closed,1
3651,2739,101887.5,18,10.84,Active,0
3652,27,225782.18,12,17.62,Active,0
3653,2800,112654.36,18,15.93,Active,0
3654,1181,287423.34,12,13.7,Active,0
3655,4016,235259.43,6,15.51,Active,0
3656,2418,61418.39,12,10.76,Closed,1
3657,509,175604.35,36,17.26,Closed,0
3658,3869,121878.45,6,15.21,Active,0
3659,3418,51658.8,6,15.96,Active,0
3660,4676,195444.61,36,16.53,Active,0
3661,422,254705.36,24,13.78,Closed,0
3662,888,224295.92,24,9.9,Active,0
3663,611,215879.88,18,14.32,Active,0
3664,1453,96794.91,6,17.13,Active,0
3665,2385,226773.31,6,12.88,Closed,0
3666,552,181113.8,24,13.15,Closed,0
3667,3573,156685.48,18,14.64,Active,0
3668,4332,80968.79,18,10.7,Active,0
3669,1789,162475.53,12,12.35,Closed,0
3670,102,197851.09,12,13.18,Active,1
3671,2694,208399.66,24,14.97,Closed,0
3672,4522,41856.26,6,12.39,Active,0
3673,3058,216407.6,24,13.49,Active,0
3674,2697,237724.55,12,15.38,Closed,0
3675,4855,221680.24,12,9.7,Active,0
3676,841,45519.72,18,9.6,Closed,0
3677,4127,148858.93,6,10.9,Closed,0
3678,57,146950.53,6,10.16,Closed,0
3679,3251,170068.85,36,13.81,Active,0
3680,2331,62373.47,12,12.12,Active,1
3681,47,152027.61,6,16.29,Active,0
3682,886,127188.93,24,11.02,Active,1
3683,1247,308289.78,6,14.19,Closed,0
3684,2517,222477.26,24,14.18,Closed,0
3685,3304,214946.57,18,14.24,Active,0
3686,4444,130180.85,12,12.63,Active,0
3687,2026,218758.5,24,12.57,Closed,0
3688,4970,330589.97,6,17.13,Closed,0
3689,2238,167099.72,36,9.24,Closed,0
3690,1568,191254.94,12,15.19,Active,0
3691,780,276784.49,6,9.91,Closed,0
3692,1126,124870.16,12,9.02,Closed,0
3693,4372,130583.27,12,16.87,Active,1
3694,2375,94862.16,12,13.43,Active,1
3695,1028,195887.54,12,16.81,Closed,0
3696,3233,76616.68,12,17.43,Closed,0
3697,670,57469.96,12,17.99,Active,0
3698,83,229274.68,12,11.13,Closed,1
3699,1302,200173.22,12,13.37,Closed,1
3700,323,261734.01,24,12.74,Active,0
3701,2548,243562.3,12,14.19,Active,1
3702,4834,336146.0,36,12.93,Closed,0
3703,3237,252638.87,24,11.02,Closed,0
3704,3988,58340.63,12,8.75,Closed,1
3705,2770,164307.78,12,15.93,Active,0
3706,168,171221.27,12,16.33,Active,0
3707,3035,226560.14,6,8.19,Closed,1
3708,1185,86544.71,18,15.98,Active,0
3709,2824,240803.12,18,9.83,Closed,0
3710,2371,173548.13,6,12.37,Active,0
3711,4863,261350.75,12,12.85,Closed,0
3712,1917,166118.47,36,13.51,Active,0
3713,1799,271721.88,36,14.58,Active,0
3714,4189,158580.77,36,9.91,Closed,0
3715,1571,258863.56,12,15.77,Closed,0
3716,4500,281782.76,24,13.16,Closed,0
3717,326,198475.76,18,9.81,Active,0
3718,2886,284055.62,24,15.73,Active,0
3719,648,329211.69,36,14.14,Closed,0
3720,4742,287698.6,12,8.71,Active,0
3721,3493,186586.04,36,13.93,Active,0
3722,1567,141647.52,18,10.49,Closed,0
3723,468,16138.39,18,8.07,Closed,0
3724,28,39184.99,24,12.79,Active,1
3725,4576,72190.91,36,17.19,Closed,1
3726,4640,279326.68,18,14.59,Closed,0
3727,1621,270029.5,18,12.56,Closed,0
3728,3397,269908.01,12,15.69,Active,0
3729,4480,213050.87,6,16.12,Closed,0
3730,598,98234.06,36,15.81,Closed,0
3731,4526,293765.59,18,15.4,Closed,0
3732,1404,104797.72,12,17.0,Closed,0
3733,2758,174029.6,6,9.96,Active,0
3734,284,93654.75,18,14.12,Closed,0
3735,2410,230023.37,6,13.82,Active,0
3736,2904,199305.03,6,17.21,Active,1
3737,213,271877.33,36,12.11,Closed,0
3738,2807,48477.71,6,14.73,Closed,0
3739,1880,262230.67,24,15.56,Active,0
3740,2746,249180.69,6,10.52,Closed,0
3741,1945,101041.11,24,16.83,Active,0
3742,1153,245532.26,12,10.61,Closed,0
3743,3989,185468.35,36,15.87,Closed,0
3744,324,191371.64,12,16.84,Active,1
3745,1774,203708.73,36,9.12,Active,0
3746,3616,191651.77,6,16.87,Active,0
3747,2895,297901.69,18,14.75,Closed,0
3748,1139,135478.56,6,8.71,Active,0
3749,3615,293074.09,18,17.48,Closed,0
3750,2001,121363.26,24,16.91,Active,0
3751,577,72478.1,6,11.06,Active,0
3752,1955,285000.16,6,16.98,Closed,0
3753,1327,40589.07,12,8.54,Closed,0
3754,2739,94246.46,36,16.89,Active,0
3755,220,189802.26,12,16.14,Active,1
3756,4174,253859.11,6,10.43,Closed,0
3757,2440,74238.18,36,17.52,Active,1
3758,307,285027.14,6,9.29,Active,0
3759,2495,169755.16,6,15.06,Active,1
3760,4457,53975.01,6,12.48,Active,0
3761,4242,217440.97,18,17.73,Active,0
3762,3479,55629.12,36,12.71,Closed,0
3763,1570,107636.21,12,15.59,Closed,0
3764,4653,194098.74,36,13.74,Active,0
3765,1718,261419.0,12,17.63,Closed,0
3766,1538,292809.2,18,14.64,Closed,0
3767,1746,117628.33,12,11.07,Active,0
3768,856,299313.71,6,12.11,Active,0
3769,369,65497.12,6,10.94,Closed,0
3770,16,187510.73,6,8.12,Closed,0
3771,906,299293.0,12,9.22,Closed,0
3772,3002,208300.21,18,17.6,Closed,0
3773,4680,172183.49,18,9.33,Closed,0
3774,1203,130473.63,12,14.79,Closed,1
3775,3468,250606.5,24,9.3,Active,0
3776,4007,90830.13,24,15.95,Active,0
3777,4283,27639.24,36,16.91,Closed,0
3778,4537,46009.01,24,12.91,Closed,1
3779,3588,210738.91,18,16.65,Active,0
3780,4097,81517.77,24,12.65,Active,0
3781,1056,39011.86,12,14.06,Active,0
3782,4367,321620.63,36,10.23,Closed,0
3783,1317,242225.19,6,10.78,Closed,0
3784,1842,231615.0,6,10.75,Active,0
3785,4809,212953.81,18,11.19,Closed,0
3786,4177,218322.93,6,14.45,Closed,0
3787,1830,208816.61,18,9.13,Active,0
3788,4085,266735.15,36,14.57,Closed,0
3789,329,304489.09,12,14.26,Active,0
3790,2850,167746.92,24,16.05,Closed,0
3791,1579,343730.19,36,9.06,Closed,0
3792,1954,264471.09,24,15.2,Active,0
3793,2964,127132.0,18,16.27,Active,0
3794,1930,297934.66,36,9.83,Active,0
3795,4617,133013.47,18,10.52,Closed,0
3796,1867,119787.61,36,11.14,Closed,0
3797,3737,241365.22,6,9.4,Active,0
3798,3836,127123.36,6,15.68,Active,0
3799,3758,236599.27,36,14.57,Active,0
3800,452,279098.45,18,11.59,Closed,0
3801,2758,205749.96,12,14.74,Closed,1
3802,2314,43322.12,6,12.5,Closed,1
3803,3736,207046.11,24,14.99,Active,0
3804,1110,203194.37,6,15.62,Active,0
3805,318,222855.93,24,15.8,Active,0
3806,2272,50826.2,6,15.69,Closed,0
3807,4051,128901.71,6,17.87,Active,1
3808,2418,37080.22,24,9.06,Closed,0
3809,3007,32979.64,24,13.37,Active,0
3810,2290,146416.38,6,17.43,Active,0
3811,2545,291984.66,36,12.28,Closed,1
3812,671,147573.55,36,12.18,Closed,0
3813,1221,30068.64,24,9.26,Closed,1
3814,2463,213301.89,24,8.59,Closed,0
3815,4612,200672.4,36,12.14,Active,1
3816,942,300937.9,6,17.8,Closed,0
3817,3820,284998.79,6,10.31,Active,0
3818,2674,277866.55,24,15.77,Closed,0
3819,2407,71728.14,12,15.86,Active,0
3820,3798,60940.33,12,9.35,Closed,0
3821,3467,188295.46,36,13.66,Closed,1
3822,2101,300527.76,36,16.11,Active,0
3823,1752,82212.18,6,10.61,Active,0
3824,4206,189516.44,6,16.03,Closed,0
3825,4873,202887.06,36,17.33,Active,0
3826,2140,165540.73,24,16.41,Active,1
3827,2324,95294.63,24,8.22,Active,0
3828,863,280735.77,12,8.59,Closed,0
3829,2363,151761.01,12,9.36,Active,0
3830,2166,212952.02,18,14.89,Closed,0
3831,794,197097.67,36,15.87,Active,0
3832,3799,69084.54,18,13.95,Closed,0
3833,466,301693.15,6,10.46,Active,0
3834,3771,156158.77,18,9.98,Active,0
3835,2901,285814.85,24,16.06,Closed,1
3836,2425,83059.96,6,17.73,Closed,0
3837,1721,292708.94,24,9.38,Active,0
3838,1269,147793.94,12,9.23,Closed,0
3839,2113,27140.4,6,14.37,Active,1
3840,4849,55745.35,6,14.4,Active,0
3841,3107,125983.33,6,12.89,Active,0
3842,3294,52619.66,36,10.04,Active,0
3843,2954,100575.89,12,9.77,Closed,0
3844,2170,183022.22,12,14.47,Closed,0
3845,3586,121361.28,12,15.48,Closed,0
3846,1640,102801.09,36,10.66,Active,0
3847,2589,331452.73,24,9.2,Closed,0
3848,891,157073.93,18,14.68,Closed,0
3849,2213,317221.65,12,12.13,Active,1
3850,4375,117870.42,18,16.51,Closed,0
3851,2578,228305.17,12,12.39,Closed,0
3852,4386,174094.03,12,12.01,Active,0
3853,3021,282354.34,6,13.34,Closed,0
3854,4756,211805.41,18,17.67,Active,0
3855,1569,279843.4,12,9.95,Closed,0
3856,4860,115635.1,12,16.25,Active,0
3857,1690,177469.73,18,16.76,Active,0
3858,4162,128631.83,36,8.3,Active,0
3859,4062,257493.49,18,8.46,Closed,0
3860,4166,125178.32,6,13.86,Closed,0
3861,1736,152172.43,18,10.59,Closed,1
3862,1078,177738.54,18,9.81,Closed,0
3863,4034,157358.55,24,12.82,Closed,1
3864,2241,235128.14,36,11.91,Active,1
3865,278,259279.64,18,12.27,Active,0
3866,400,249634.68,24,8.09,Active,0
3867,3197,204382.78,18,13.46,Active,0
3868,3748,121702.94,18,16.06,Active,1
3869,4071,20148.79,24,13.94,Closed,0
3870,2378,311718.23,24,8.21,Active,0
3871,1145,223419.19,6,8.22,Closed,1
3872,200,211883.02,24,9.57,Closed,0
3873,2075,263263.97,18,15.31,Closed,0
3874,357,248768.17,6,15.56,Active,0
3875,4699,198561.3,36,16.54,Active,0
3876,1158,328072.56,18,12.69,Closed,0
3877,4618,92862.92,12,11.97,Active,0
3878,2954,99348.0,6,15.07,Closed,1
3879,1649,174675.48,6,14.86,Active,0
3880,1783,251033.77,12,11.72,Active,1
3881,4789,139668.81,18,10.47,Closed,0
3882,2191,250359.71,12,12.6,Closed,0
3883,1273,155822.75,12,12.27,Closed,0
3884,4846,189739.49,18,13.7,Closed,0
3885,2754,188032.79,18,14.04,Closed,0
3886,2901,325613.1,24,15.33,Active,0
3887,1420,230298.27,24,15.25,Active,0
3888,4039,65176.54,18,14.81,Active,0
3889,3600,276251.76,6,13.29,Active,0
3890,1189,31602.9,18,17.02,Active,0
3891,1748,310012.15,36,17.65,Closed,0
3892,1060,78056.06,24,11.87,Closed,1
3893,3348,70007.92,18,15.1,Closed,0
3894,332,67199.28,18,15.28,Closed,0
3895,2756,72039.73,18,8.99,Active,0
3896,4526,260604.62,24,10.31,Active,0
3897,1006,153873.22,6,11.5,Active,0
3898,1076,162963.52,36,15.18,Active,1
3899,311,260603.85,24,15.75,Closed,0
3900,2774,260116.01,36,11.57,Active,0
3901,3624,235042.52,24,12.9,Closed,0
3902,1496,147009.63,12,14.25,Closed,0
3903,2171,139179.05,12,17.11,Active,0
3904,3743,263508.36,12,15.31,Active,0
3905,3609,130353.85,36,17.63,Closed,0
3906,4739,231270.66,12,8.8,Closed,0
3907,981,117800.92,6,8.12,Closed,0
3908,12,149875.31,24,12.41,Active,1
3909,555,101275.28,18,9.94,Closed,0
3910,4276,162620.17,24,17.56,Closed,1
3911,2813,250619.3,12,16.75,Active,1
3912,2959,271769.81,18,12.76,Active,0
3913,216,324199.75,18,9.82,Active,0
3914,537,195462.1,36,12.53,Active,0
3915,4656,32473.63,18,8.52,Active,0
3916,1909,279082.35,24,12.49,Active,1
3917,864,141960.31,12,14.12,Active,0
3918,2255,112934.67,6,15.42,Closed,0
3919,424,273944.51,12,14.84,Closed,0
3920,3057,248538.9,36,14.39,Active,0
3921,4305,216830.55,12,12.12,Active,1
3922,3,289329.78,36,8.59,Active,0
3923,1416,304086.1,6,13.61,Closed,1
3924,700,164051.12,12,17.44,Active,0
3925,4280,201865.63,36,16.45,Closed,0
3926,2845,43789.89,12,10.45,Closed,1
3927,4672,40373.54,24,15.72,Active,0
3928,1922,256393.57,12,8.75,Closed,0
3929,4228,91899.4,24,17.46,Active,0
3930,3771,184832.07,18,12.45,Active,0
3931,1620,17439.36,12,9.97,Active,0
3932,3555,226665.16,6,16.86,Closed,0
3933,550,181288.11,24,11.36,Active,0
3934,2292,228929.2,6,17.47,Active,1
3935,386,130215.95,24,13.13,Closed,0
3936,4044,263256.72,18,13.16,Closed,0
3937,2659,265485.11,18,14.83,Closed,0
3938,41,122939.94,36,11.39,Active,0
3939,2488,187626.21,18,8.43,Closed,0
3940,1442,62813.58,12,11.91,Closed,0
3941,3223,219104.61,12,12.45,Closed,0
3942,2779,332921.89,6,13.4,Active,0
3943,2360,50865.53,12,8.39,Active,1
3944,4534,144566.9,18,15.65,Closed,0
3945,377,289587.09,18,17.07,Active,0
3946,869,182526.66,24,16.77,Closed,1
3947,1585,104993.87,18,14.05,Active,0
3948,4703,189875.28,18,9.07,Closed,0
3949,3680,251579.7,18,17.69,Closed,0
3950,4555,221502.38,36,14.72,Closed,1
3951,4618,134102.91,36,15.36,Closed,1
3952,4366,27501.52,18,12.47,Active,1
3953,705,230078.3,6,11.95,Closed,0
3954,3750,343341.07,12,17.78,Closed,0
3955,751,273527.58,36,12.48,Active,0
3956,4744,232463.7,24,13.38,Closed,1
3957,1775,284282.68,24,12.73,Active,0
3958,1312,134344.47,18,13.75,Active,0
3959,3533,98529.21,18,11.56,Active,0
3960,2120,299139.98,12,17.87,Closed,0
3961,4478,120136.42,6,10.7,Active,0
3962,2399,161124.78,6,12.82,Active,1
3963,3187,97141.46,18,8.68,Closed,0
3964,3058,218326.72,24,15.86,Active,0
3965,3540,67669.88,36,9.4,Active,0
3966,1807,227382.44,12,12.7,Active,0
3967,2805,211871.12,24,9.18,Closed,0
3968,3190,123690.73,24,17.9,Active,1
3969,1265,160539.6,12,8.05,Closed,0
3970,3751,222988.58,36,16.63,Closed,0
3971,4809,204459.77,6,11.67,Active,1
3972,2499,308762.1,12,11.4,Closed,0
3973,3119,226607.94,6,8.07,Active,0
3974,2734,177825.31,24,16.11,Active,1
3975,3337,55707.39,36,8.46,Active,0
3976,253,90522.51,12,17.02,Closed,0
3977,600,254671.89,12,16.22,Closed,0
3978,2772,166355.84,12,9.25,Closed,1
3979,3553,59651.81,36,10.67,Closed,0
3980,3615,275623.79,6,15.36,Active,0
3981,3492,305250.14,6,8.25,Closed,0
3982,3092,289147.13,6,16.32,Active,0
3983,2028,60981.94,24,8.31,Active,0
3984,2276,146046.48,36,8.79,Closed,0
3985,2531,84420.25,18,9.97,Closed,0
3986,676,76716.66,24,10.38,Closed,0
3987,3578,259404.37,12,16.75,Closed,0
3988,3916,65740.1,24,16.0,Active,0
3989,2663,232613.96,18,17.72,Closed,0
3990,3516,177414.37,6,13.24,Closed,0
3991,4418,267662.48,24,11.08,Closed,1
3992,1396,281770.45,24,13.06,Active,0
3993,521,230776.49,18,9.09,Closed,0
3994,1419,63350.23,24,10.07,Closed,0
3995,4686,75417.57,12,8.82,Active,0
