borrower_id,date,amount,txn_type,channel
383,2025-02-17,5493.77,debit,Bank Transfer
2635,2025-07-11,4001.42,debit,Cash
54,2024-09-09,6573.72,credit,Bank Transfer
527,2025-01-22,6180.9,credit,Bank Transfer
2078,2024-09-16,7279.71,debit,UPI
3075,2024-07-01,4836.8,credit,Bank Transfer
3339,2024-05-11,3974.36,debit,Cash
3808,2024-09-22,3634.74,credit,Cash
1785,2024-03-29,5614.06,debit,Cash
1500,2025-03-30,4245.69,credit,Cash
1998,2025-05-10,3861.66,debit,Wallet
3601,2025-09-18,4103.43,credit,Bank Transfer
1669,2024-03-28,3632.62,debit,Cash
2901,2025-05-01,5398.04,credit,Wallet
492,2025-01-01,2174.83,credit,Cash
2596,2025-09-13,5606.03,credit,Cash
990,2024-11-01,6353.1,debit,Bank Transfer
2869,2024-12-28,3838.24,credit,Bank Transfer
4581,2025-01-19,8844.07,credit,UPI
4138,2024-12-07,5035.24,debit,UPI
1672,2024-01-01,1877.31,credit,UPI
3312,2024-04-21,4437.51,credit,UPI
2529,2025-10-01,5125.31,credit,UPI
1486,2025-01-04,5897.94,credit,Cash
3155,2024-03-15,4485.14,credit,UPI
4836,2024-09-19,2976.86,credit,Wallet
970,2023-12-15,2810.04,credit,Cash
4682,2024-07-27,3692.8,debit,Wallet
2192,2024-04-27,3884.45,debit,Wallet
3596,2023-11-12,2730.05,credit,Cash
2329,2024-08-30,3534.37,credit,UPI
3570,2024-11-06,6318.92,credit,Cash
2490,2025-03-29,8296.83,credit,Bank Transfer
2976,2024-09-10,6510.92,debit,Bank Transfer
4721,2023-12-06,7611.72,credit,Bank Transfer
3604,2024-12-01,6948.24,debit,Wallet
684,2025-04-27,6666.26,debit,Wallet
879,2025-07-31,4324.41,debit,Bank Transfer
3359,2023-12-18,5281.82,debit,Wallet
2071,2024-05-27,4158.76,credit,Cash
1238,2024-08-28,4561.79,debit,Wallet
4811,2024-06-30,5136.33,debit,Cash
876,2025-01-04,6427.13,credit,Bank Transfer
4367,2024-07-11,5846.65,debit,UPI
4805,2024-08-06,4676.34,credit,Cash
3179,2025-10-15,5111.08,credit,Bank Transfer
1608,2024-04-16,5866.93,credit,Cash
3529,2025-04-18,6334.79,credit,UPI
2317,2024-10-20,1962.01,credit,Bank Transfer
164,2025-08-17,2845.22,credit,Bank Transfer
1191,2025-02-08,7214.62,credit,Wallet
1699,2024-03-19,4878.26,credit,UPI
553,2025-08-29,4151.85,debit,Cash
1686,2023-10-29,4473.0,credit,Bank Transfer
3910,2023-11-10,4472.59,credit,Bank Transfer
1331,2024-06-29,6115.88,debit,Wallet
3896,2025-06-19,2783.97,credit,UPI
1556,2024-06-26,5049.56,credit,Wallet
4661,2024-06-16,5492.24,debit,Cash
4262,2025-05-18,5792.54,credit,Bank Transfer
4376,2024-04-10,5445.73,debit,UPI
3745,2024-09-25,6031.81,credit,Bank Transfer
1875,2024-09-30,3854.61,credit,UPI
4498,2025-05-20,3116.39,debit,Wallet
1739,2023-10-31,9914.01,debit,Wallet
4225,2024-03-12,4397.47,debit,Wallet
2783,2024-07-20,4631.09,debit,UPI
763,2025-03-03,6355.68,debit,Bank Transfer
1245,2024-10-03,8192.18,credit,Wallet
325,2024-12-23,3910.94,debit,Bank Transfer
3897,2024-02-12,3002.37,debit,Cash
285,2024-08-16,2515.69,credit,Bank Transfer
1920,2024-07-15,8186.21,debit,UPI
4539,2024-11-21,2923.79,debit,Bank Transfer
1808,2025-02-21,4944.89,debit,Cash
4463,2023-10-27,3045.43,credit,UPI
839,2024-01-01,2103.29,debit,Wallet
3384,2024-04-26,4415.25,debit,UPI
1342,2023-11-29,3124.43,debit,Bank Transfer
632,2025-09-14,3616.74,credit,Bank Transfer
1809,2025-09-15,9012.21,credit,UPI
1227,2024-05-17,5849.79,debit,UPI
3643,2024-06-08,6862.94,credit,Wallet
3278,2025-02-10,6649.32,credit,UPI
3355,2025-10-15,4798.28,credit,Wallet
1025,2024-05-21,4120.56,debit,Bank Transfer
3722,2025-10-12,5497.87,credit,Wallet
3855,2024-10-22,5336.9,debit,Bank Transfer
111,2025-04-14,3862.39,debit,UPI
3537,2023-11-13,5259.7,credit,Cash
4841,2024-12-02,3587.34,credit,Bank Transfer
1091,2025-08-19,4657.08,debit,Bank Transfer
2987,2025-06-25,4329.43,debit,Wallet
2776,2024-12-06,2462.25,debit,Wallet
4210,2024-10-14,297.68,credit,UPI
1333,2025-01-21,3121.87,credit,UPI
2931,2024-04-08,8608.21,debit,Bank Transfer
2594,2024-10-24,4380.64,debit,Cash
399,2024-01-24,6551.94,debit,UPI
3950,2024-07-19,751.11,debit,Cash
4879,2024-07-30,2983.43,credit,Wallet
1294,2023-10-27,2291.02,debit,UPI
3895,2025-05-23,4595.4,debit,Cash
1862,2025-05-04,9843.91,debit,Cash
2344,2024-04-16,5920.48,credit,Cash
4576,2024-03-26,8391.23,debit,Bank Transfer
4540,2025-02-19,4491.13,credit,Cash
1233,2023-11-07,7729.74,credit,UPI
3863,2024-12-15,9146.51,credit,UPI
3249,2024-05-17,4781.26,credit,Wallet
4302,2024-06-02,3921.47,credit,UPI
4469,2025-01-09,2364.38,debit,Cash
4453,2025-01-12,4381.88,credit,Bank Transfer
2134,2024-03-31,5163.79,credit,Bank Transfer
2730,2023-10-30,9061.91,debit,UPI
1095,2025-03-06,2410.05,debit,UPI
1787,2025-03-22,5119.32,debit,UPI
3016,2024-01-03,1371.38,debit,UPI
2062,2025-10-11,4146.47,credit,Cash
934,2024-12-05,5622.79,debit,Cash
1064,2025-01-30,6025.17,credit,Cash
2677,2024-06-03,6178.05,credit,Bank Transfer
425,2024-05-03,5794.81,debit,Cash
1549,2025-04-21,6160.84,credit,Bank Transfer
2240,2024-02-06,5091.48,credit,Bank Transfer
4641,2025-01-12,2904.27,credit,Cash
1992,2025-03-07,1296.69,credit,Cash
3652,2024-07-06,3906.62,debit,Cash
1883,2024-11-02,4730.77,debit,UPI
2674,2025-05-23,7507.86,credit,Bank Transfer
4658,2024-02-09,4798.8,credit,Bank Transfer
4240,2024-06-20,4606.86,credit,Bank Transfer
2739,2024-09-12,5771.05,credit,Bank Transfer
2804,2024-06-13,4459.98,debit,Wallet
2247,2024-08-08,6621.08,debit,Bank Transfer
1093,2023-10-21,8958.67,credit,Wallet
1630,2024-01-19,9381.57,credit,UPI
3401,2023-11-14,5194.08,credit,Wallet
2401,2024-03-30,5673.78,debit,UPI
2277,2025-09-14,8157.71,debit,UPI
2407,2023-11-15,4700.08,credit,UPI
2221,2024-07-23,6358.38,credit,Cash
2389,2024-09-24,2729.68,debit,Wallet
3458,2025-07-02,4378.32,credit,Cash
3731,2025-09-30,7312.23,debit,Cash
4181,2023-12-31,3563.61,credit,Bank Transfer
3674,2024-07-06,4743.9,credit,UPI
1997,2025-02-10,1851.58,credit,Cash
3717,2024-10-31,9011.54,debit,UPI
2215,2025-04-08,7526.06,credit,UPI
4040,2025-06-12,5376.2,debit,UPI
2718,2023-12-31,6015.03,debit,Wallet
1774,2024-10-29,5791.8,credit,UPI
4131,2025-01-19,7768.62,credit,Cash
3998,2025-05-04,3962.4,credit,Cash
3459,2024-10-22,6464.54,credit,Cash
2602,2025-08-11,7154.83,debit,Wallet
4263,2024-06-20,7430.65,debit,UPI
4620,2024-08-14,481.26,credit,Cash
1218,2024-08-28,3801.45,credit,Cash
608,2025-03-19,2961.66,credit,Cash
4153,2025-05-25,5299.18,debit,UPI
4546,2025-06-30,967.94,debit,Wallet
248,2024-03-24,908.75,debit,UPI
2528,2024-01-18,9340.19,credit,Bank Transfer
4063,2024-11-06,6235.38,credit,Bank Transfer
727,2024-05-19,5242.02,debit,Bank Transfer
4159,2024-05-06,5727.35,debit,Bank Transfer
1710,2025-01-24,5292.68,debit,UPI
318,2023-11-11,6994.7,debit,Cash
2533,2024-11-28,3735.11,credit,Bank Transfer
1819,2025-05-24,5373.23,debit,Wallet
2343,2024-08-17,5454.84,credit,Cash
341,2024-06-12,2906.28,credit,UPI
3860,2024-09-28,7553.97,credit,Bank Transfer
2901,2025-01-07,4108.65,debit,Bank Transfer
586,2025-06-15,7034.84,credit,UPI
3846,2025-06-01,5229.83,credit,Wallet
3726,2025-07-04,8267.17,debit,Bank Transfer
2041,2024-05-11,2917.24,credit,Wallet
1080,2024-05-26,2830.48,debit,UPI
3611,2023-10-28,3188.61,credit,Cash
3940,2024-02-12,5266.59,credit,Bank Transfer
1524,2025-10-01,8082.94,credit,Wallet
1923,2025-03-08,8186.19,debit,Cash
1142,2024-02-04,380.06,debit,Cash
4326,2024-11-13,5499.41,debit,UPI
3833,2025-06-20,1425.91,credit,Wallet
4605,2024-03-05,6590.06,credit,Cash
4494,2023-12-08,7236.34,credit,Bank Transfer
4306,2025-07-13,4919.51,credit,Wallet
4153,2024-04-06,5167.96,credit,UPI
2941,2023-12-13,5147.28,credit,Bank Transfer
2628,2024-07-12,3431.12,credit,Cash
2573,2024-03-31,5863.41,debit,Cash
3002,2023-12-10,4537.18,debit,Cash
586,2025-06-19,6860.58,credit,Cash
2770,2024-01-06,4772.75,debit,Wallet
751,2024-11-10,3277.95,debit,Bank Transfer
2432,2025-03-09,1928.27,credit,UPI
2694,2024-07-21,1271.87,debit,Wallet
4953,2024-07-22,7625.02,debit,Cash
679,2024-12-20,4084.42,debit,Cash
1333,2024-01-15,5677.15,debit,UPI
903,2024-04-27,8566.46,credit,Wallet
2499,2024-01-14,3874.39,debit,Bank Transfer
2794,2025-04-27,3745.05,credit,Wallet
3027,2025-02-18,4735.68,credit,UPI
1471,2024-08-11,5058.87,credit,UPI
3470,2024-07-24,8775.1,debit,Bank Transfer
1333,2023-11-04,8131.64,credit,Cash
414,2024-09-14,6241.75,debit,Cash
182,2025-05-12,7898.83,debit,Cash
1214,2023-12-24,4643.56,debit,Wallet
79,2024-10-18,5598.33,debit,Cash
4276,2025-06-18,4396.97,debit,Bank Transfer
398,2024-01-16,2419.26,credit,Cash
3306,2023-12-31,7407.75,debit,Cash
2423,2024-12-15,6063.4,debit,UPI
4593,2025-05-24,5036.15,credit,Cash
438,2024-01-17,4995.06,credit,Bank Transfer
4507,2024-06-04,1987.57,debit,Bank Transfer
1187,2025-09-09,3045.05,credit,Cash
1311,2025-09-16,5672.31,debit,Bank Transfer
2268,2025-02-23,3941.77,debit,Bank Transfer
1800,2024-01-30,4564.57,credit,UPI
1032,2024-05-27,4790.69,credit,Cash
221,2024-10-07,3635.06,debit,Wallet
2798,2024-11-30,3064.16,credit,Bank Transfer
4039,2025-02-18,1775.28,credit,Wallet
4269,2024-03-20,4706.96,debit,Cash
106,2023-12-03,6237.22,credit,Wallet
4742,2023-11-20,1712.73,debit,Cash
2055,2024-04-26,4951.9,credit,Cash
4672,2024-05-10,5562.29,debit,UPI
4034,2024-03-10,3020.84,debit,Cash
3294,2023-12-07,7844.28,credit,UPI
3665,2024-01-01,4228.57,debit,UPI
781,2025-09-06,4797.48,debit,Wallet
2853,2025-10-17,4677.46,debit,Wallet
2850,2024-12-02,1458.45,credit,Cash
624,2024-01-01,7017.5,debit,UPI
2931,2023-10-25,3088.96,debit,Cash
3502,2025-10-05,4526.96,debit,Bank Transfer
115,2025-08-21,6195.32,debit,UPI
949,2025-03-10,7921.81,credit,UPI
155,2024-04-04,2840.14,credit,UPI
4343,2024-06-04,4107.03,credit,Wallet
472,2024-01-10,7764.84,debit,Wallet
3326,2025-07-17,5927.43,debit,Bank Transfer
2432,2025-02-17,6342.34,debit,UPI
4577,2024-05-31,2897.74,debit,UPI
1616,2024-09-11,4241.58,debit,Cash
553,2024-10-19,4664.33,credit,UPI
2516,2024-08-15,3284.21,credit,UPI
4260,2024-12-09,1650.86,debit,Cash
4802,2024-05-05,3979.0,debit,UPI
2335,2023-11-21,7708.58,debit,Cash
457,2025-10-17,5118.35,debit,Cash
4510,2024-07-26,7748.58,debit,Cash
1138,2023-12-30,5358.04,credit,UPI
3001,2025-02-11,3470.58,debit,Cash
2430,2024-10-19,7555.24,credit,Wallet
3447,2024-11-05,5424.65,credit,Bank Transfer
1052,2023-12-07,6923.68,credit,UPI
2810,2024-03-10,2863.34,debit,Wallet
2516,2024-04-27,7077.51,credit,Cash
4971,2025-05-30,7137.78,debit,Bank Transfer
3668,2025-04-27,5579.53,debit,Bank Transfer
1949,2024-07-28,3386.16,credit,Bank Transfer
256,2024-06-04,4907.98,debit,Bank Transfer
2069,2024-01-17,6222.58,credit,Cash
4709,2025-04-28,5469.14,credit,Wallet
2246,2024-09-16,6202.17,debit,Cash
1045,2025-02-12,7024.49,debit,Cash
22,2024-09-27,3703.11,credit,Cash
1521,2024-05-01,2689.85,credit,Cash
1925,2023-11-26,4924.92,debit,UPI
1882,2025-03-31,4340.51,credit,Cash
4304,2023-11-06,6571.69,debit,UPI
1483,2024-03-23,2851.0,debit,UPI
475,2025-10-12,7040.76,debit,Cash
501,2024-09-10,7707.22,debit,UPI
250,2024-04-23,5000.61,debit,UPI
199,2025-01-18,5121.47,debit,Wallet
3883,2025-01-08,3464.91,debit,Bank Transfer
1542,2025-09-25,3914.68,credit,Cash
4501,2024-09-10,4183.33,debit,Cash
3968,2025-01-01,7885.88,debit,Cash
3303,2024-04-02,4856.26,debit,Cash
953,2025-01-04,2355.65,debit,Bank Transfer
3861,2025-03-18,5510.71,credit,Cash
4218,2024-07-31,6652.58,credit,Bank Transfer
1831,2025-09-25,4949.18,debit,UPI
3597,2025-01-09,7938.43,debit,Cash
1737,2023-12-22,6555.02,credit,Wallet
4937,2025-06-05,2901.74,credit,UPI
4281,2024-08-08,3897.13,credit,UPI
3888,2024-05-24,5452.45,debit,Bank Transfer
2697,2023-10-21,1667.62,credit,Wallet
2622,2024-07-25,5672.71,credit,Wallet
80,2024-03-29,1476.84,credit,Bank Transfer
909,2024-08-24,7046.87,credit,Cash
1643,2025-05-31,6814.55,credit,Wallet
1312,2024-06-30,6009.56,debit,Bank Transfer
646,2025-09-04,3648.24,credit,Wallet
4948,2025-03-14,5340.41,credit,Wallet
3863,2024-11-27,3973.25,credit,Cash
4521,2024-06-28,2938.37,credit,UPI
1835,2025-08-24,4322.51,debit,Bank Transfer
4768,2024-08-02,6396.53,credit,Cash
3538,2023-12-21,5087.63,debit,Wallet
618,2025-06-20,7901.42,debit,Wallet
1210,2023-12-16,6531.56,credit,UPI
4922,2025-10-15,6317.38,credit,UPI
320,2024-12-31,1782.15,credit,Bank Transfer
2889,2025-01-30,4429.68,debit,UPI
3071,2024-05-20,2871.26,debit,Bank Transfer
2347,2025-05-15,4633.99,debit,UPI
1807,2024-02-16,3613.45,credit,Wallet
799,2024-03-31,4244.79,debit,Bank Transfer
3962,2023-11-14,7122.33,debit,UPI
3885,2025-08-28,5950.5,credit,Cash
1168,2023-11-02,7014.23,debit,Cash
1923,2024-05-10,1798.63,debit,Cash
3249,2024-05-17,5115.95,credit,Cash
203,2024-11-01,6933.41,debit,Wallet
3288,2024-09-21,8012.59,credit,UPI
3786,2024-05-24,1903.82,credit,Wallet
3329,2024-12-01,4297.03,credit,UPI
4368,2025-05-06,7068.45,debit,Bank Transfer
1419,2025-01-25,4615.44,credit,Wallet
1164,2025-06-05,3179.16,debit,Cash
4928,2024-12-22,1900.0,debit,Wallet
1751,2024-10-23,3102.6,debit,Wallet
2310,2024-10-29,1622.2,credit,Cash
2084,2024-09-23,5116.92,credit,Bank Transfer
4797,2025-08-04,6792.62,credit,Cash
2081,2024-04-15,2478.05,credit,Wallet
4792,2025-05-30,5515.46,credit,Wallet
1816,2023-11-05,6690.54,debit,Bank Transfer
2454,2023-11-26,4994.58,credit,UPI
2058,2025-07-31,1778.61,credit,UPI
3036,2025-05-23,5772.42,debit,Bank Transfer
4341,2023-10-20,4890.71,debit,UPI
575,2023-12-09,4686.99,credit,Wallet
4017,2024-10-07,3906.33,credit,Wallet
4090,2025-09-15,5173.57,debit,Wallet
3311,2025-07-08,6019.64,credit,Wallet
1595,2025-02-06,9781.3,debit,Bank Transfer
3763,2024-06-02,5224.66,credit,UPI
3803,2025-08-11,8022.28,credit,Wallet
4201,2024-12-26,5715.51,credit,Wallet
2881,2025-05-31,4800.94,debit,UPI
1409,2025-06-05,5297.1,debit,Bank Transfer
3903,2025-08-30,2556.53,credit,Cash
1653,2024-09-06,5611.72,credit,Bank Transfer
3377,2024-01-01,1015.87,debit,Cash
378,2025-08-28,3274.67,credit,UPI
3654,2023-12-11,5219.69,debit,Bank Transfer
3993,2024-01-03,7387.96,debit,Wallet
3729,2025-03-15,7861.25,debit,UPI
1693,2024-08-22,4526.91,debit,Cash
2428,2023-11-25,5311.43,debit,Wallet
3620,2023-11-13,6968.72,debit,Cash
1900,2025-01-10,2341.01,debit,Wallet
3342,2024-02-19,5809.5,credit,Wallet
4503,2023-12-24,3344.21,debit,UPI
1490,2024-05-14,4656.35,credit,Bank Transfer
2896,2023-12-19,4081.95,debit,Wallet
3360,2025-09-27,5870.72,debit,Bank Transfer
468,2024-07-04,6100.61,debit,Bank Transfer
250,2025-06-29,6782.16,debit,Cash
2859,2024-08-22,5696.4,credit,UPI
712,2024-05-09,5343.31,debit,Bank Transfer
3513,2024-04-04,8708.05,debit,Cash
1154,2025-02-15,1951.28,debit,UPI
1553,2024-10-31,8391.22,debit,Cash
2117,2025-02-14,4420.36,credit,Bank Transfer
3551,2025-04-03,6141.78,debit,Wallet
4986,2025-10-06,4348.68,credit,Cash
4556,2025-08-24,3594.92,credit,Bank Transfer
441,2024-07-17,5969.15,credit,Wallet
4591,2024-02-13,7084.26,debit,Cash
3157,2024-12-05,5946.02,credit,UPI
2165,2024-01-05,3915.77,credit,Cash
2597,2025-05-07,12222.7,credit,Cash
4962,2023-11-06,7397.15,debit,Bank Transfer
667,2024-03-20,6866.68,debit,UPI
1447,2024-04-06,4294.07,credit,UPI
607,2024-04-13,3749.67,credit,Wallet
4045,2023-10-18,4440.32,debit,Cash
3423,2025-09-01,7162.81,debit,Cash
1930,2023-11-27,3018.79,debit,Bank Transfer
3803,2025-01-11,2863.59,debit,UPI
947,2025-05-22,6079.1,debit,Bank Transfer
4354,2024-12-17,5638.39,debit,Wallet
1564,2024-07-25,3459.37,debit,UPI
27,2024-08-08,2817.59,credit,UPI
509,2024-06-28,7875.79,debit,Cash
747,2025-03-26,5714.01,credit,Bank Transfer
171,2025-03-25,2272.93,debit,Wallet
3379,2025-09-16,2412.75,debit,Wallet
831,2025-01-08,4276.98,debit,Wallet
2373,2025-02-02,6465.68,debit,Cash
1995,2024-09-15,6190.02,credit,Wallet
1860,2024-01-01,7263.36,credit,UPI
375,2024-09-14,2019.3,debit,Bank Transfer
3588,2025-09-19,5447.69,debit,UPI
1582,2025-07-14,7851.82,credit,UPI
3848,2025-04-28,7665.6,debit,Wallet
1562,2025-03-08,5717.82,debit,Cash
1932,2024-02-08,9696.04,debit,Bank Transfer
649,2024-10-22,6218.57,debit,Bank Transfer
742,2025-03-25,7085.49,credit,Wallet
3026,2024-02-06,5088.9,debit,UPI
1437,2025-08-19,3438.05,debit,Cash
468,2025-05-19,3249.58,credit,Bank Transfer
1344,2025-06-02,5363.23,debit,UPI
1266,2025-06-10,4577.0,credit,Wallet
2936,2025-06-27,1462.83,debit,Bank Transfer
3279,2024-07-18,2948.41,debit,UPI
86,2024-06-14,4363.19,debit,Wallet
2899,2025-02-12,6454.56,debit,UPI
813,2025-06-19,4967.85,credit,UPI
4603,2024-02-07,4855.87,debit,UPI
1570,2024-10-02,3026.17,debit,UPI
987,2025-06-02,5046.33,debit,Cash
4415,2024-11-25,7638.2,debit,UPI
289,2025-02-14,5311.15,credit,UPI
4341,2024-04-25,1985.37,credit,UPI
847,2023-12-14,2496.95,debit,Cash
2811,2025-08-24,6177.58,credit,Wallet
4560,2024-04-11,4551.37,credit,UPI
2678,2024-12-12,4850.84,debit,UPI
4169,2025-05-18,3774.53,debit,Cash
4570,2025-08-01,6006.82,debit,UPI
4925,2024-10-04,4398.16,debit,Cash
4461,2025-01-05,4626.77,debit,UPI
4906,2024-09-03,3297.55,debit,Bank Transfer
3593,2023-11-11,6843.38,debit,Wallet
238,2023-10-22,4557.73,debit,Wallet
4746,2024-07-09,6215.76,credit,Cash
1377,2025-01-28,2612.82,credit,Cash
4681,2024-10-01,8467.77,debit,Wallet
3403,2024-04-02,7554.75,debit,Cash
4333,2024-06-07,1180.4,credit,Cash
2681,2025-01-04,3396.13,debit,Cash
2191,2024-01-12,5955.27,credit,Bank Transfer
678,2025-03-25,2360.54,debit,Wallet
1924,2024-07-28,4736.81,credit,Cash
3793,2024-06-21,5853.26,debit,Bank Transfer
3379,2024-07-31,4630.55,debit,Wallet
3722,2025-06-02,6077.68,credit,Wallet
4888,2024-11-28,3613.34,debit,Wallet
4379,2024-03-03,511.64,credit,Bank Transfer
4900,2025-07-20,6964.23,debit,Wallet
2858,2025-04-18,6951.63,credit,UPI
3121,2024-07-31,10007.27,credit,Bank Transfer
4307,2024-08-05,585.63,debit,Wallet
2204,2025-06-08,6501.66,credit,UPI
422,2024-11-12,1062.64,debit,UPI
761,2024-12-26,8512.99,debit,Cash
3074,2023-10-29,5975.73,debit,UPI
40,2025-09-03,3096.14,credit,Cash
414,2025-02-13,6560.44,debit,Cash
2639,2025-01-19,3893.91,debit,Wallet
4529,2024-06-13,5600.83,credit,Cash
2838,2024-10-07,5411.92,credit,Wallet
1418,2025-06-28,8488.34,debit,Cash
4415,2024-04-03,8629.85,credit,Wallet
3248,2025-03-25,3805.47,credit,Wallet
3735,2024-04-18,7116.21,credit,Wallet
1190,2024-01-22,5709.68,debit,UPI
660,2025-03-09,2174.64,debit,Cash
3305,2025-10-04,3607.54,credit,UPI
4414,2025-03-30,9672.29,credit,Bank Transfer
3582,2025-10-07,5715.71,credit,Wallet
4694,2024-08-03,6999.56,credit,Cash
2008,2025-04-16,4575.91,credit,Cash
3533,2025-09-22,3920.12,debit,Cash
3275,2024-07-08,5054.53,debit,Bank Transfer
391,2024-01-18,4467.79,credit,Wallet
1754,2025-06-18,2013.49,credit,UPI
736,2025-02-03,2993.35,credit,UPI
1161,2024-06-14,6415.77,debit,Cash
1457,2025-01-14,4238.62,credit,Wallet
1984,2024-02-21,5051.41,credit,Wallet
2420,2025-10-06,5469.85,credit,Cash
4487,2023-10-23,5626.1,credit,Wallet
1988,2025-02-16,7293.16,credit,Bank Transfer
129,2025-05-12,2802.61,debit,Wallet
2003,2025-05-22,6140.51,debit,Bank Transfer
3577,2024-01-07,6510.06,credit,Cash
1142,2025-05-03,6971.7,debit,Wallet
1140,2023-11-27,2174.16,debit,Cash
4764,2025-06-06,5509.64,debit,Wallet
1827,2024-08-23,8432.15,credit,Wallet
2272,2024-08-16,4801.76,credit,Wallet
3467,2025-06-27,5966.99,credit,Cash
4111,2024-09-18,6560.79,credit,Cash
1214,2024-12-01,2949.06,credit,UPI
1518,2025-05-15,8667.65,credit,Wallet
452,2025-09-24,5999.0,debit,UPI
1602,2025-04-16,6039.01,credit,Bank Transfer
544,2025-01-18,1675.95,debit,Cash
2040,2023-12-16,6589.09,debit,UPI
1311,2025-09-09,6012.82,credit,Cash
1654,2025-07-04,8248.38,credit,Bank Transfer
2813,2023-10-18,4377.47,debit,Wallet
2878,2025-02-20,3024.68,credit,Bank Transfer
1293,2024-11-27,3635.52,credit,Bank Transfer
4595,2024-01-28,3990.04,debit,Cash
2852,2025-04-28,2762.31,credit,Wallet
3744,2024-11-09,7580.32,credit,Cash
1161,2024-05-26,7655.4,credit,Cash
3691,2025-09-27,4608.42,credit,UPI
1952,2025-06-17,4214.48,credit,Cash
2532,2025-01-16,1369.04,debit,Bank Transfer
2389,2025-04-28,6391.92,credit,UPI
685,2025-03-02,8306.88,debit,Cash
1816,2025-07-29,3725.61,debit,Cash
1549,2025-03-19,4766.43,credit,Wallet
2956,2024-11-30,5868.58,credit,UPI
968,2024-08-08,8448.84,credit,UPI
4140,2024-01-19,5399.55,debit,Cash
3175,2025-02-21,5390.86,debit,Bank Transfer
4922,2024-03-25,5358.64,credit,Cash
428,2023-12-01,2149.93,credit,Wallet
3816,2025-02-15,2106.42,credit,Cash
2327,2024-11-07,3384.01,debit,UPI
3127,2024-10-12,7025.78,credit,Wallet
2841,2025-07-28,4329.29,debit,UPI
1186,2025-10-02,3940.79,credit,Wallet
2549,2025-09-10,3905.65,debit,Cash
3381,2024-04-14,4724.69,debit,Cash
1736,2025-10-12,8404.22,debit,UPI
3557,2025-07-04,4697.61,debit,Wallet
1222,2025-09-03,3427.41,debit,Bank Transfer
1626,2025-09-25,5050.49,debit,Wallet
4501,2025-03-30,8510.17,debit,UPI
3643,2023-12-08,3994.35,credit,Bank Transfer
1026,2024-01-27,2637.99,credit,UPI
4182,2025-10-09,3998.02,credit,UPI
3256,2025-05-04,5257.53,credit,Cash
4083,2024-11-08,6376.48,debit,Cash
2470,2024-01-25,7013.77,credit,UPI
2699,2024-01-28,2908.57,debit,Wallet
4117,2024-08-13,3098.31,credit,Wallet
1837,2025-04-18,4353.48,debit,Cash
3245,2024-11-05,6368.99,debit,Bank Transfer
3183,2025-10-06,2479.98,debit,Cash
4417,2025-06-09,3785.35,credit,Bank Transfer
1990,2024-01-14,3814.51,credit,Cash
3255,2024-07-25,6883.5,credit,UPI
136,2025-01-26,6056.52,debit,Wallet
166,2025-01-18,6807.44,debit,UPI
18,2025-03-25,7677.36,credit,UPI
4620,2025-06-14,4388.7,debit,UPI
381,2024-02-08,2625.19,debit,Cash
3239,2024-08-15,2638.07,debit,Wallet
1175,2025-04-28,1323.78,debit,UPI
3422,2025-03-05,4082.47,debit,Bank Transfer
1065,2024-08-31,4231.55,credit,Bank Transfer
4699,2024-04-09,6575.11,credit,Bank Transfer
2153,2024-10-22,5033.83,credit,Bank Transfer
4075,2024-06-05,4019.34,credit,Cash
4745,2025-01-17,4768.0,debit,Bank Transfer
1517,2024-12-23,2922.05,debit,Wallet
2319,2024-08-15,7050.81,credit,Bank Transfer
4431,2024-09-20,3428.17,credit,Bank Transfer
4029,2024-05-05,2720.14,debit,Wallet
2671,2025-06-20,6635.76,credit,Bank Transfer
3469,2024-02-02,6148.33,debit,Wallet
1731,2025-05-11,1552.63,credit,Wallet
243,2025-02-16,6710.0,credit,Cash
4593,2025-03-22,3516.81,debit,Wallet
4572,2025-04-06,4251.79,debit,UPI
4046,2025-02-10,5374.04,credit,Wallet
1856,2025-10-01,6173.25,debit,Cash
4253,2024-01-28,5890.96,credit,UPI
4337,2025-08-05,4900.36,credit,Cash
798,2024-02-04,4150.71,debit,Cash
313,2025-07-27,5824.44,credit,Bank Transfer
1221,2025-05-28,4763.22,credit,UPI
1039,2025-05-28,8610.71,credit,Bank Transfer
1325,2025-08-14,6172.82,debit,UPI
4443,2024-02-22,3153.17,debit,Cash
2589,2025-07-28,4044.8,credit,Bank Transfer
3090,2024-04-10,5096.38,debit,UPI
4806,2024-12-17,7598.86,debit,Bank Transfer
303,2025-01-02,7822.21,debit,UPI
3139,2025-01-16,4207.73,credit,Cash
965,2024-06-08,3132.73,credit,UPI
